# scripturl01 :: http://climexp.knmi.nl/getindices.cgi?STATION=PDO&TYPE=i&WMO=UWData/pdo&id=6aeb2a6f7b3e6976d0d253a9b0def123
# PDO [1] Pacific Decadal Oscillation index
# from <a href="https://oceanview.pfeg.noaa.gov/erddap/tabledap/cciea_OC_PDO.htmlTable">SWFSC</a>
# institution :: Southwest Fisheries Science Center
# author :: Nate Mantua
# contact :: nate.mantua@noaa.gov
# source :: https://oceanview.pfeg.noaa.gov/erddap/tabledap/cciea_OC_PDO.htmlTable
# reference :: Zhang, Y., J.M. Wallace, D.S. Battisti, 1997: ENSO-like interdecadal variability: 1900-93. J. Climate, 10, 1004-1020. 
# reference :: Mantua, N.J. and S.R. Hare, Y. Zhang, J.M. Wallace, and R.C. Francis, 1997: A Pacific interdecadal climate oscillation with impacts on salmon production. BAMS, 78, 1069-1079.
# data_source :: UKMO Historical SST data set for 1900-81, Reynold's Optimally Interpolated SST (V1) for January 1982-Dec 2001, OI SST Version 2 (V2) beginning January 2002
# history :: retrieved at Mon Oct  4 02:23:51 PM MEST 2021
19060101  0.92
19060201  1.18
19060301  0.83
19060401  0.74
19060501  0.44
19060601  1.24
19060701  0.09
19060801  -0.53
19060901  -0.31
19061001  0.08
19061101  1.69
19061201  -0.54
19070101  -0.3
19070201  -0.32
19070301  -0.19
19070401  -0.16
19070501  0.16
19070601  0.57
19070701  0.63
19070801  -0.96
19070901  -0.23
19071001  0.84
19071101  0.66
19071201  0.72
19080101  1.36
19080201  1.02
19080301  0.67
19080401  0.23
19080501  0.23
19080601  0.41
19080701  0.6
19080801  -1.04
19080901  -0.16
19081001  -0.41
19081101  0.47
19081201  1.16
19090101  0.23
19090201  1.01
19090301  0.54
19090401  0.24
19090501  -0.39
19090601  -0.64
19090701  -0.39
19090801  -0.68
19090901  -0.89
19091001  -0.02
19091101  -0.4
19091201  -0.01
19100101  -0.25
19100201  -0.7
19100301  0.18
19100401  -0.37
19100501  -0.06
19100601  -0.28
19100701  0.03
19100801  -0.06
19100901  0.4
19101001  -0.66
19101101  0.02
19101201  0.84
19110101  -1.11
19110201  0.0
19110301  -0.78
19110401  -0.73
19110501  0.17
19110601  0.02
19110701  0.48
19110801  0.43
19110901  0.29
19111001  0.2
19111101  -0.86
19111201  0.01
19120101  -1.72
19120201  -0.23
19120301  -0.04
19120401  -0.38
19120501  -0.02
19120601  0.77
19120701  1.07
19120801  -0.84
19120901  0.94
19121001  0.56
19121101  0.74
19121201  0.98
19130101  -0.03
19130201  0.34
19130301  0.06
19130401  -0.92
19130501  0.66
19130601  1.43
19130701  1.06
19130801  1.29
19130901  0.73
19131001  0.62
19131101  0.75
19131201  0.9
19140101  0.34
19140201  -0.29
19140301  0.08
19140401  1.2
19140501  0.11
19140601  0.11
19140701  -0.21
19140801  0.11
19140901  -0.34
19141001  -0.11
19141101  0.03
19141201  0.89
19150101  -0.41
19150201  0.14
19150301  -1.22
19150401  1.4
19150501  0.32
19150601  0.99
19150701  1.07
19150801  0.27
19150901  -0.05
19151001  -0.43
19151101  -0.12
19151201  0.17
19160101  -0.64
19160201  -0.19
19160301  -0.11
19160401  0.35
19160501  0.42
19160601  -0.82
19160701  -0.78
19160801  -0.73
19160901  -0.77
19161001  -0.22
19161101  -0.68
19161201  -1.94
19170101  -0.79
19170201  -0.84
19170301  -0.71
19170401  -0.34
19170501  0.82
19170601  -0.03
19170701  0.1
19170801  -0.22
19170901  -0.4
19171001  -1.75
19171101  -0.34
19171201  -0.6
19180101  -1.13
19180201  -0.66
19180301  -1.15
19180401  -0.32
19180501  -0.33
19180601  0.07
19180701  0.98
19180801  -0.31
19180901  -0.59
19181001  0.61
19181101  0.34
19181201  0.86
19190101  -1.07
19190201  1.31
19190301  -0.5
19190401  0.08
19190501  0.17
19190601  -0.71
19190701  -0.47
19190801  0.38
19190901  0.06
19191001  -0.42
19191101  -0.8
19191201  0.76
19200101  -1.18
19200201  0.06
19200301  -0.78
19200401  -1.29
19200501  -0.97
19200601  -1.3
19200701  -0.9
19200801  -2.21
19200901  -1.28
19201001  -1.06
19201101  -0.26
19201201  0.29
19210101  -0.66
19210201  -0.61
19210301  -0.01
19210401  -0.93
19210501  -0.42
19210601  0.4
19210701  -0.58
19210801  -0.69
19210901  -0.78
19211001  -0.23
19211101  1.92
19211201  1.42
19220101  1.05
19220201  -0.85
19220301  0.08
19220401  0.43
19220501  -0.19
19220601  -1.04
19220701  -0.82
19220801  -0.93
19220901  -0.81
19221001  0.84
19221101  -0.6
19221201  0.48
19230101  0.75
19230201  -0.04
19230301  0.49
19230401  0.99
19230501  -0.2
19230601  0.68
19230701  1.16
19230801  0.84
19230901  -0.24
19231001  1.1
19231101  0.62
19231201  -0.36
19240101  1.29
19240201  0.73
19240301  1.13
19240401  -0.02
19240501  0.36
19240601  0.75
19240701  -0.55
19240801  -0.67
19240901  -0.48
19241001  -1.25
19241101  0.24
19241201  0.11
19250101  -0.05
19250201  -0.14
19250301  0.2
19250401  0.86
19250501  0.79
19250601  -1.08
19250701  -0.06
19250801  -0.86
19250901  0.52
19251001  0.04
19251101  0.88
19251201  1.19
19260101  0.3
19260201  0.98
19260301  -0.5
19260401  2.1
19260501  1.43
19260601  2.03
19260701  1.05
19260801  1.64
19260901  1.18
19261001  1.65
19261101  1.0
19261201  1.06
19270101  1.07
19270201  1.73
19270301  0.15
19270401  -0.18
19270501  0.3
19270601  0.69
19270701  -0.31
19270801  -0.73
19270901  -0.41
19271001  -0.62
19271101  -0.07
19271201  0.07
19280101  0.96
19280201  0.79
19280301  0.52
19280401  0.81
19280501  0.66
19280601  0.15
19280701  0.3
19280801  -0.72
19280901  -1.41
19281001  -1.31
19281101  0.14
19281201  0.98
19290101  0.97
19290201  0.52
19290301  0.5
19290401  0.55
19290501  1.07
19290601  0.5
19290701  -0.06
19290801  -0.69
19290901  0.45
19291001  -0.21
19291101  1.24
19291201  -0.03
19300101  0.97
19300201  -1.06
19300301  -0.43
19300401  -0.7
19300501  0.06
19300601  0.58
19300701  -0.45
19300801  -0.53
19300901  -0.2
19301001  -0.38
19301101  -0.31
19301201  1.2
19310101  0.08
19310201  1.56
19310301  1.13
19310401  1.28
19310501  1.66
19310601  0.39
19310701  1.49
19310801  0.02
19310901  -0.01
19311001  -0.17
19311101  0.34
19311201  1.09
19320101  -0.26
19320201  -0.58
19320301  0.51
19320401  1.15
19320501  0.64
19320601  0.1
19320701  -0.12
19320801  -0.14
19320901  -0.4
19321001  -0.29
19321101  -0.88
19321201  0.02
19330101  0.29
19330201  0.02
19330301  0.15
19330401  -0.05
19330501  -0.5
19330601  -0.68
19330701  -1.81
19330801  -1.56
19330901  -2.28
19331001  -1.19
19331101  0.55
19331201  -1.1
19340101  0.17
19340201  0.68
19340301  1.34
19340401  1.63
19340501  1.23
19340601  0.51
19340701  0.44
19340801  1.54
19340901  1.25
19341001  2.1
19341101  1.63
19341201  1.67
19350101  1.01
19350201  0.79
19350301  -0.11
19350401  1.1
19350501  0.99
19350601  1.39
19350701  0.68
19350801  0.63
19350901  0.98
19351001  0.21
19351101  0.13
19351201  1.78
19360101  1.79
19360201  1.75
19360301  1.36
19360401  1.32
19360501  1.83
19360601  2.37
19360701  2.57
19360801  1.71
19360901  0.04
19361001  2.1
19361101  2.65
19361201  1.28
19370101  0.0
19370201  -0.49
19370301  0.38
19370401  0.2
19370501  0.53
19370601  1.75
19370701  0.11
19370801  -0.35
19370901  0.63
19371001  0.76
19371101  -0.18
19371201  0.55
19380101  0.5
19380201  0.02
19380301  0.24
19380401  0.27
19380501  -0.25
19380601  -0.2
19380701  -0.21
19380801  -0.45
19380901  -0.01
19381001  0.07
19381101  0.48
19381201  1.4
19390101  1.36
19390201  0.07
19390301  -0.39
19390401  0.45
19390501  0.98
19390601  1.04
19390701  -0.21
19390801  -0.74
19390901  -1.1
19391001  -1.31
19391101  -0.88
19391201  1.51
19400101  2.03
19400201  1.74
19400301  1.89
19400401  2.37
19400501  2.32
19400601  2.43
19400701  2.12
19400801  1.4
19400901  1.1
19401001  1.19
19401101  0.68
19401201  1.96
19410101  2.14
19410201  2.07
19410301  2.41
19410401  1.89
19410501  2.25
19410601  3.01
19410701  2.33
19410801  3.31
19410901  1.99
19411001  1.22
19411101  0.4
19411201  0.91
19420101  1.01
19420201  0.79
19420301  0.29
19420401  0.79
19420501  0.84
19420601  1.19
19420701  0.12
19420801  0.44
19420901  0.68
19421001  0.54
19421101  -0.1
19421201  -1.0
19430101  -0.18
19430201  0.02
19430301  0.26
19430401  1.08
19430501  0.43
19430601  0.68
19430701  -0.36
19430801  -0.9
19430901  -0.49
19431001  -0.04
19431101  0.29
19431201  0.58
19440101  0.18
19440201  0.17
19440301  0.08
19440401  0.72
19440501  -0.35
19440601  -0.98
19440701  -0.4
19440801  -0.51
19440901  -0.56
19441001  -0.4
19441101  0.33
19441201  0.2
19450101  -1.02
19450201  0.72
19450301  -0.42
19450401  -0.4
19450501  -0.07
19450601  0.56
19450701  1.02
19450801  0.18
19450901  -0.27
19451001  0.1
19451101  -1.94
19451201  -0.74
19460101  -0.91
19460201  -0.32
19460301  -0.41
19460401  -0.78
19460501  0.5
19460601  -0.86
19460701  -0.84
19460801  -0.36
19460901  -0.22
19461001  -0.36
19461101  -1.48
19461201  -0.96
19470101  -0.73
19470201  -0.29
19470301  1.17
19470401  0.7
19470501  0.37
19470601  1.36
19470701  0.16
19470801  0.3
19470901  0.58
19471001  0.85
19471101  -0.14
19471201  1.67
19480101  -0.11
19480201  -0.74
19480301  -0.03
19480401  -1.33
19480501  -0.23
19480601  0.08
19480701  -0.92
19480801  -1.56
19480901  -1.74
19481001  -1.32
19481101  -0.89
19481201  -1.7
19490101  -2.01
19490201  -3.6
19490301  -1.0
19490401  -0.53
19490501  -1.07
19490601  -0.7
19490701  -0.56
19490801  -1.3
19490901  -0.93
19491001  -1.41
19491101  -0.83
19491201  -0.8
19500101  -2.13
19500201  -2.91
19500301  -1.13
19500401  -1.2
19500501  -2.23
19500601  -1.77
19500701  -2.93
19500801  -0.7
19500901  -2.14
19501001  -1.36
19501101  -2.46
19501201  -0.76
19510101  -1.54
19510201  -1.06
19510301  -1.9
19510401  -0.36
19510501  -0.25
19510601  -1.09
19510701  0.7
19510801  -1.37
19510901  -0.08
19511001  -0.32
19511101  -0.28
19511201  -1.68
19520101  -2.01
19520201  -0.46
19520301  -0.63
19520401  -1.05
19520501  -1.0
19520601  -1.43
19520701  -1.25
19520801  -0.6
19520901  -0.89
19521001  -0.35
19521101  -0.76
19521201  0.04
19530101  -0.57
19530201  -0.07
19530301  -1.12
19530401  0.05
19530501  0.43
19530601  0.29
19530701  0.74
19530801  0.05
19530901  -0.63
19531001  -1.09
19531101  -0.03
19531201  0.07
19540101  -1.32
19540201  -1.61
19540301  -0.52
19540401  -1.33
19540501  0.01
19540601  0.97
19540701  0.43
19540801  0.08
19540901  -0.94
19541001  0.52
19541101  0.72
19541201  -0.5
19550101  0.2
19550201  -1.52
19550301  -1.26
19550401  -1.97
19550501  -1.21
19550601  -2.44
19550701  -2.35
19550801  -2.25
19550901  -1.95
19551001  -2.8
19551101  -3.08
19551201  -2.75
19560101  -2.48
19560201  -2.74
19560301  -2.56
19560401  -2.17
19560501  -1.41
19560601  -1.7
19560701  -1.03
19560801  -1.16
19560901  -0.71
19561001  -2.3
19561101  -2.11
19561201  -1.28
19570101  -1.82
19570201  -0.68
19570301  0.03
19570401  -0.58
19570501  0.57
19570601  1.76
19570701  0.72
19570801  0.51
19570901  1.59
19571001  1.5
19571101  -0.32
19571201  -0.55
19580101  0.25
19580201  0.62
19580301  0.25
19580401  1.06
19580501  1.28
19580601  1.33
19580701  0.89
19580801  1.06
19580901  0.29
19581001  0.01
19581101  -0.18
19581201  0.86
19590101  0.69
19590201  -0.43
19590301  -0.95
19590401  -0.02
19590501  0.23
19590601  0.44
19590701  -0.5
19590801  -0.62
19590901  -0.85
19591001  0.52
19591101  1.11
19591201  0.06
19600101  0.3
19600201  0.52
19600301  -0.21
19600401  0.09
19600501  0.91
19600601  0.64
19600701  -0.27
19600801  -0.38
19600901  -0.94
19601001  0.09
19601101  -0.23
19601201  0.17
19610101  1.18
19610201  0.43
19610301  0.09
19610401  0.34
19610501  -0.06
19610601  -0.61
19610701  -1.22
19610801  -1.13
19610901  -2.01
19611001  -2.28
19611101  -1.85
19611201  -2.69
19620101  -1.29
19620201  -1.15
19620301  -1.42
19620401  -0.8
19620501  -1.22
19620601  -1.62
19620701  -1.46
19620801  -0.48
19620901  -1.58
19621001  -1.55
19621101  -0.37
19621201  -0.96
19630101  -0.33
19630201  -0.16
19630301  -0.54
19630401  -0.41
19630501  -0.65
19630601  -0.88
19630701  -1.0
19630801  -1.03
19630901  0.45
19631001  -0.52
19631101  -2.08
19631201  -1.08
19640101  0.01
19640201  -0.21
19640301  -0.87
19640401  -1.03
19640501  -1.91
19640601  -0.32
19640701  -0.51
19640801  -1.03
19640901  -0.68
19641001  -0.37
19641101  -0.8
19641201  -1.52
19650101  -1.24
19650201  -1.16
19650301  0.04
19650401  0.62
19650501  -0.66
19650601  -0.8
19650701  -0.47
19650801  0.2
19650901  0.59
19651001  -0.36
19651101  -0.59
19651201  0.06
19660101  -0.82
19660201  -0.03
19660301  -1.29
19660401  0.06
19660501  -0.53
19660601  0.16
19660701  0.26
19660801  -0.35
19660901  -0.33
19661001  -1.17
19661101  -1.15
19661201  -0.32
19670101  -0.2
19670201  -0.18
19670301  -1.2
19670401  -0.89
19670501  -1.24
19670601  -1.16
19670701  -0.89
19670801  -1.24
19670901  -0.72
19671001  -0.64
19671101  -0.05
19671201  -0.4
19680101  -0.95
19680201  -0.4
19680301  -0.31
19680401  -1.03
19680501  -0.53
19680601  -0.35
19680701  0.53
19680801  0.19
19680901  0.06
19681001  -0.34
19681101  -0.44
19681201  -1.27
19690101  -1.26
19690201  -0.95
19690301  -0.5
19690401  -0.44
19690501  -0.2
19690601  0.89
19690701  0.1
19690801  -0.81
19690901  -0.66
19691001  1.12
19691101  0.15
19691201  1.38
19700101  0.61
19700201  0.43
19700301  1.33
19700401  0.43
19700501  -0.49
19700601  0.06
19700701  -0.68
19700801  -1.63
19700901  -1.67
19701001  -1.39
19701101  -0.8
19701201  -0.97
19710101  -1.9
19710201  -1.74
19710301  -1.68
19710401  -1.59
19710501  -1.55
19710601  -1.55
19710701  -2.2
19710801  -0.15
19710901  0.21
19711001  -0.22
19711101  -1.25
19711201  -1.87
19720101  -1.99
19720201  -1.83
19720301  -2.09
19720401  -1.65
19720501  -1.57
19720601  -1.87
19720701  -0.83
19720801  0.25
19720901  0.17
19721001  0.11
19721101  0.57
19721201  -0.33
19730101  -0.46
19730201  -0.61
19730301  -0.5
19730401  -0.69
19730501  -0.76
19730601  -0.97
19730701  -0.57
19730801  -1.14
19730901  -0.51
19731001  -0.87
19731101  -1.81
19731201  -0.76
19740101  -1.22
19740201  -1.65
19740301  -0.9
19740401  -0.52
19740501  -0.28
19740601  -0.31
19740701  -0.08
19740801  0.27
19740901  0.44
19741001  -0.1
19741101  0.43
19741201  -0.12
19750101  -0.84
19750201  -0.71
19750301  -0.51
19750401  -1.3
19750501  -1.02
19750601  -1.16
19750701  -0.4
19750801  -1.07
19750901  -1.23
19751001  -1.29
19751101  -2.08
19751201  -1.61
19760101  -1.14
19760201  -1.85
19760301  -0.96
19760401  -0.89
19760501  -0.68
19760601  -0.67
19760701  0.61
19760801  1.28
19760901  0.82
19761001  1.11
19761101  1.25
19761201  1.22
19770101  1.65
19770201  1.11
19770301  0.72
19770401  0.3
19770501  0.31
19770601  0.42
19770701  0.19
19770801  0.64
19770901  -0.55
19771001  -0.61
19771101  -0.72
19771201  -0.69
19780101  0.34
19780201  1.45
19780301  1.34
19780401  1.29
19780501  0.9
19780601  0.15
19780701  -1.24
19780801  -0.56
19780901  -0.44
19781001  0.1
19781101  -0.07
19781201  -0.43
19790101  -0.58
19790201  -1.33
19790301  0.3
19790401  0.89
19790501  1.09
19790601  0.17
19790701  0.84
19790801  0.52
19790901  1.0
19791001  1.06
19791101  0.48
19791201  -0.42
19800101  -0.11
19800201  1.32
19800301  1.09
19800401  1.49
19800501  1.2
19800601  -0.22
19800701  0.23
19800801  0.51
19800901  0.1
19801001  1.35
19801101  0.37
19801201  -0.1
19810101  0.59
19810201  1.46
19810301  0.99
19810401  1.45
19810501  1.75
19810601  1.69
19810701  0.84
19810801  0.18
19810901  0.42
19811001  0.18
19811101  0.8
19811201  0.67
19820101  0.34
19820201  0.2
19820301  0.19
19820401  -0.19
19820501  -0.58
19820601  -0.78
19820701  0.58
19820801  0.39
19820901  0.84
19821001  0.37
19821101  -0.25
19821201  0.26
19830101  0.56
19830201  1.14
19830301  2.11
19830401  1.87
19830501  1.8
19830601  2.36
19830701  3.51
19830801  1.85
19830901  0.91
19831001  0.96
19831101  1.02
19831201  1.69
19840101  1.5
19840201  1.21
19840301  1.77
19840401  1.52
19840501  1.3
19840601  0.18
19840701  -0.18
19840801  -0.03
19840901  0.67
19841001  0.58
19841101  0.71
19841201  0.82
19850101  1.27
19850201  0.94
19850301  0.57
19850401  0.19
19850501  0.0
19850601  0.18
19850701  1.07
19850801  0.81
19850901  0.44
19851001  0.29
19851101  -0.75
19851201  0.38
19860101  1.12
19860201  1.61
19860301  2.18
19860401  1.55
19860501  1.16
19860601  0.89
19860701  1.38
19860801  0.22
19860901  0.22
19861001  1.0
19861101  1.77
19861201  1.77
19870101  1.88
19870201  1.75
19870301  2.1
19870401  2.16
19870501  1.85
19870601  0.73
19870701  2.01
19870801  2.83
19870901  2.44
19871001  1.36
19871101  1.47
19871201  1.27
19880101  0.93
19880201  1.24
19880301  1.42
19880401  0.94
19880501  1.2
19880601  0.74
19880701  0.64
19880801  0.19
19880901  -0.37
19881001  -0.1
19881101  -0.02
19881201  -0.43
19890101  -0.95
19890201  -1.02
19890301  -0.83
19890401  -0.32
19890501  0.47
19890601  0.36
19890701  0.83
19890801  0.09
19890901  0.05
19891001  -0.12
19891101  -0.5
19891201  -0.21
19900101  -0.3
19900201  -0.65
19900301  -0.62
19900401  0.27
19900501  0.44
19900601  0.44
19900701  0.27
19900801  0.11
19900901  0.38
19901001  -0.69
19901101  -1.69
19901201  -2.23
19910101  -2.02
19910201  -1.19
19910301  -0.74
19910401  -1.01
19910501  -0.51
19910601  -1.47
19910701  -0.1
19910801  0.36
19910901  0.65
19911001  0.49
19911101  0.42
19911201  0.09
19920101  0.05
19920201  0.31
19920301  0.67
19920401  0.75
19920501  1.54
19920601  1.26
19920701  1.9
19920801  1.44
19920901  0.83
19921001  0.93
19921101  0.93
19921201  0.53
19930101  0.05
19930201  0.19
19930301  0.76
19930401  1.21
19930501  2.13
19930601  2.34
19930701  2.35
19930801  2.69
19930901  1.56
19931001  1.41
19931101  1.24
19931201  1.07
19940101  1.21
19940201  0.59
19940301  0.8
19940401  1.05
19940501  1.23
19940601  0.46
19940701  0.06
19940801  -0.79
19940901  -1.36
19941001  -1.32
19941101  -1.96
19941201  -1.79
19950101  -0.49
19950201  0.46
19950301  0.75
19950401  0.83
19950501  1.46
19950601  1.27
19950701  1.71
19950801  0.21
19950901  1.16
19951001  0.47
19951101  -0.28
19951201  0.16
19960101  0.59
19960201  0.75
19960301  1.01
19960401  1.46
19960501  2.18
19960601  1.1
19960701  0.77
19960801  -0.14
19960901  0.24
19961001  -0.33
19961101  0.09
19961201  -0.03
19970101  0.23
19970201  0.28
19970301  0.65
19970401  1.05
19970501  1.83
19970601  2.76
19970701  2.35
19970801  2.79
19970901  2.19
19971001  1.61
19971101  1.12
19971201  0.67
19980101  0.83
19980201  1.56
19980301  2.01
19980401  1.27
19980501  0.7
19980601  0.4
19980701  -0.04
19980801  -0.22
19980901  -1.21
19981001  -1.39
19981101  -0.52
19981201  -0.44
19990101  -0.32
19990201  -0.66
19990301  -0.33
19990401  -0.41
19990501  -0.68
19990601  -1.3
19990701  -0.66
19990801  -0.96
19990901  -1.53
19991001  -2.23
19991101  -2.05
19991201  -1.63
20000101  -2.0
20000201  -0.83
20000301  0.29
20000401  0.35
20000501  -0.05
20000601  -0.44
20000701  -0.66
20000801  -1.19
20000901  -1.24
20001001  -1.3
20001101  -0.53
20001201  0.52
20010101  0.6
20010201  0.29
20010301  0.45
20010401  -0.31
20010501  -0.3
20010601  -0.47
20010701  -1.31
20010801  -0.77
20010901  -1.37
20011001  -1.37
20011101  -1.26
20011201  -0.93
20020101  0.27
20020201  -0.64
20020301  -0.43
20020401  -0.32
20020501  -0.63
20020601  -0.35
20020701  -0.31
20020801  0.6
20020901  0.43
20021001  0.42
20021101  1.51
20021201  2.1
20030101  2.09
20030201  1.75
20030301  1.51
20030401  1.18
20030501  0.89
20030601  0.68
20030701  0.96
20030801  0.88
20030901  0.01
20031001  0.83
20031101  0.52
20031201  0.33
20040101  0.43
20040201  0.48
20040301  0.61
20040401  0.57
20040501  0.88
20040601  0.04
20040701  0.44
20040801  0.85
20040901  0.75
20041001  -0.11
20041101  -0.63
20041201  -0.17
20050101  0.44
20050201  0.81
20050301  1.36
20050401  1.03
20050501  1.86
20050601  1.17
20050701  0.66
20050801  0.25
20050901  -0.46
20051001  -1.32
20051101  -1.5
20051201  0.2
20060101  1.03
20060201  0.66
20060301  0.05
20060401  0.4
20060501  0.48
20060601  1.04
20060701  0.35
20060801  -0.65
20060901  -0.94
20061001  -0.05
20061101  -0.22
20061201  0.14
20070101  0.01
20070201  0.04
20070301  -0.36
20070401  0.16
20070501  -0.1
20070601  0.09
20070701  0.78
20070801  0.5
20070901  -0.36
20071001  -1.45
20071101  -1.08
20071201  -0.58
20080101  -1.0
20080201  -0.77
20080301  -0.71
20080401  -1.52
20080501  -1.37
20080601  -1.34
20080701  -1.67
20080801  -1.7
20080901  -1.55
20081001  -1.76
20081101  -1.25
20081201  -0.87
20090101  -1.4
20090201  -1.55
20090301  -1.59
20090401  -1.65
20090501  -0.88
20090601  -0.31
20090701  -0.53
20090801  0.09
20090901  0.52
20091001  0.27
20091101  -0.4
20091201  0.08
20100101  0.83
20100201  0.82
20100301  0.44
20100401  0.78
20100501  0.62
20100601  -0.22
20100701  -1.05
20100801  -1.27
20100901  -1.61
20101001  -1.06
20101101  -0.82
20101201  -1.21
20110101  -0.92
20110201  -0.83
20110301  -0.69
20110401  -0.42
20110501  -0.37
20110601  -0.69
20110701  -1.86
20110801  -1.74
20110901  -1.79
20111001  -1.34
20111101  -2.33
20111201  -1.79
20120101  -1.38
20120201  -0.85
20120301  -1.05
20120401  -0.27
20120501  -1.26
20120601  -0.87
20120701  -1.52
20120801  -1.93
20120901  -2.21
20121001  -0.79
20121101  -0.59
20121201  -0.48
20130101  -0.13
20130201  -0.43
20130301  -0.63
20130401  -0.16
20130501  0.08
20130601  -0.78
20130701  -1.25
20130801  -1.04
20130901  -0.48
20131001  -0.87
20131101  -0.11
20131201  -0.41
20140101  0.3
20140201  0.38
20140301  0.97
20140401  1.13
20140501  1.8
20140601  0.82
20140701  0.7
20140801  0.67
20140901  1.08
20141001  1.49
20141101  1.72
20141201  2.51
20150101  2.45
20150201  2.3
20150301  2.0
20150401  1.44
20150501  1.2
20150601  1.54
20150701  1.84
20150801  1.56
20150901  1.94
20151001  1.47
20151101  0.86
20151201  1.01
20160101  1.53
20160201  1.75
20160301  2.4
20160401  2.62
20160501  2.35
20160601  2.03
20160701  1.25
20160801  0.52
20160901  0.45
20161001  0.56
20161101  1.88
20161201  1.17
20170101  0.77
20170201  0.7
20170301  0.74
20170401  1.12
20170501  0.88
20170601  0.79
20170701  0.1
20170801  0.09
20170901  0.32
20171001  0.05
20171101  0.15
20171201  0.5
20180101  0.7
20180201  0.37
20180301  -0.05
20180401  0.11
20180501  0.11
20180601  -0.04
20180701  0.11
20180801  0.18
20180901  0.09
20181001  0.26
20181101  -0.05
20181201  0.52
20190101  0.66
20190201  0.46
20190301  0.37
20190401  1.07
20190501  1.03
20190601  1.09
20190701  1.03
20190801  0.38
20190901  0.41
20191001  -0.45
20191101  0.15
20191201  0.97
20200101  -0.23
20200201  -0.68
20200301  -0.82
20200401  -0.57
20200501  0.09
20200601  -0.08
20200701  -0.38
20200801  -0.28
20200901  -0.7
20201001  -0.69
20201101  -1.12
20201201  -0.9
20210101  -0.16
20210201  -0.54
20210301  -1.17
20210401  -0.91
20210501  -0.94
20210601  -1.18
20210701  -1.87
20210801  -1.12
